Timestamp,MessageId,MessageType,SendTimestamp,ReceiveTimestamp,QueueTimestamp,ApplyTimestamp,RenderStartTimestamp,RenderEndTimestamp,EndToEndLatency,ProcessingLatency,RenderLatency,QueueDepth,UIRenderQueueDepth,CPUUsage,MemoryUsage,Gen0Collections,Gen1Collections,Gen2Collections
# SUMMARY 2025-09-14 10:18:30.494: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=100.0%, Memory=196MB, UIQueue=0, GC_Gen0=2, GC_Gen1=2, GC_Gen2=0
2025-09-14 10:18:34.193,TradeBook,1757845114104,1757845114140,1757845114141,1757845114144,0,0,-1757845114104,4,0,0,0,68.7,196,1,0,0
2025-09-14 10:18:34.315,OrderBook,1757845114110,1757845114141,1757845114203,1757845114304,1757845114205,1757845114220,110,163,15,0,0,68.7,196,1,0,0
2025-09-14 10:18:34.316,TradeBook,1757845114111,1757845114141,1757845114203,1757845114309,1757845114205,1757845114220,109,168,15,0,0,68.7,196,1,0,0
2025-09-14 10:18:34.316,OrderBook,1757845114113,1757845114141,1757845114203,1757845114309,1757845114205,1757845114220,107,168,15,0,0,68.7,196,1,0,0
2025-09-14 10:18:34.316,TradeBook,1757845114128,1757845114141,1757845114203,1757845114311,1757845114205,1757845114220,92,170,15,0,0,68.7,196,1,0,0
2025-09-14 10:18:34.316,TradeBook,1757845114144,1757845114144,1757845114203,1757845114311,1757845114205,1757845114220,76,167,15,0,0,68.7,196,1,0,0
2025-09-14 10:18:34.316,OrderBook,1757845114160,1757845114160,1757845114203,1757845114311,1757845114205,1757845114220,60,151,15,0,0,68.7,196,1,0,0
2025-09-14 10:18:34.316,OrderBook,1757845114170,1757845114171,1757845114203,1757845114311,1757845114205,1757845114220,50,140,15,0,0,68.7,196,1,0,0
2025-09-14 10:18:34.316,OrderBook,1757845114181,1757845114181,1757845114203,1757845114311,1757845114205,1757845114220,39,130,15,0,0,68.7,196,1,0,0
2025-09-14 10:18:34.316,TradeBook,1757845114191,1757845114195,1757845114203,1757845114311,1757845114205,1757845114220,29,116,15,0,0,68.7,196,1,0,0
