Timestamp,MessageId,MessageType,SendTimestamp,ReceiveTimestamp,QueueTimestamp,ApplyTimestamp,RenderStartTimestamp,RenderEndTimestamp,EndToEndLatency,ProcessingLatency,RenderLatency,QueueDepth,UIRenderQueueDepth,CPUUsage,MemoryUsage,Gen0Collections,Gen1Collections,Gen2Collections
# SUMMARY 2025-09-14 10:02:46.673: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=3.7%, Memory=196MB, UIQueue=0, GC_Gen0=2, GC_Gen1=1, GC_Gen2=0
# SUMMARY 2025-09-14 10:02:56.669: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=100.0%, Memory=196MB, UIQueue=0, GC_Gen0=2, GC_Gen1=1, GC_Gen2=1
# SUMMARY 2025-09-14 10:03:06.692: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=100.0%, Memory=196MB, UIQueue=0, GC_Gen0=3, GC_Gen1=3, GC_Gen2=1
# SUMMARY 2025-09-14 10:03:16.677: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=14.2%, Memory=196MB, UIQueue=0, GC_Gen0=1, GC_Gen1=0, GC_Gen2=0
# SUMMARY 2025-09-14 10:03:26.675: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=0.0%, Memory=196MB, UIQueue=0, GC_Gen0=2, GC_Gen1=0, GC_Gen2=0
# SUMMARY 2025-09-14 10:03:36.674: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=0.0%, Memory=196MB, UIQueue=0, GC_Gen0=2, GC_Gen1=2, GC_Gen2=0
# SUMMARY 2025-09-14 10:03:46.674: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=0.0%, Memory=196MB, UIQueue=0, GC_Gen0=2, GC_Gen1=0, GC_Gen2=0
# SUMMARY 2025-09-14 10:03:56.668: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=32.3%, Memory=196MB, UIQueue=0, GC_Gen0=1, GC_Gen1=0, GC_Gen2=0
# SUMMARY 2025-09-14 10:04:06.672: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=62.1%, Memory=196MB, UIQueue=0, GC_Gen0=2, GC_Gen1=0, GC_Gen2=0
2025-09-14 10:04:11.725,OrderBook,1757844251481,1757844251628,1757844251631,1757844251655,0,0,-1757844251481,27,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,TradeBook,1757844251493,1757844251630,1757844251735,1757844251846,1757844251773,1757844251773,280,216,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251497,1757844251630,1757844251735,1757844251853,1757844251773,1757844251773,276,223,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,TradeBook,1757844251500,1757844251630,1757844251735,1757844251853,1757844251773,1757844251773,273,223,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251511,1757844251631,1757844251735,1757844251853,1757844251773,1757844251773,262,222,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,TradeBook,1757844251521,1757844251631,1757844251735,1757844251853,1757844251773,1757844251773,252,222,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251531,1757844251631,1757844251735,1757844251853,1757844251773,1757844251773,242,222,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251541,1757844251631,1757844251735,1757844251853,1757844251773,1757844251773,232,222,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,TradeBook,1757844251552,1757844251631,1757844251735,1757844251853,1757844251773,1757844251773,221,222,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251562,1757844251631,1757844251735,1757844251853,1757844251773,1757844251773,211,222,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251572,1757844251631,1757844251735,1757844251853,1757844251773,1757844251773,201,222,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251582,1757844251631,1757844251735,1757844251853,1757844251773,1757844251773,191,222,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251592,1757844251631,1757844251735,1757844251853,1757844251773,1757844251773,181,222,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,TradeBook,1757844251602,1757844251631,1757844251735,1757844251853,1757844251773,1757844251773,171,222,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251612,1757844251631,1757844251735,1757844251853,1757844251773,1757844251773,161,222,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251623,1757844251631,1757844251735,1757844251853,1757844251773,1757844251773,150,222,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,TradeBook,1757844251633,1757844251635,1757844251735,1757844251853,1757844251773,1757844251773,140,218,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,TradeBook,1757844251643,1757844251655,1757844251735,1757844251853,1757844251773,1757844251773,130,198,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251654,1757844251656,1757844251735,1757844251853,1757844251773,1757844251773,119,197,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,TradeBook,1757844251664,1757844251664,1757844251735,1757844251853,1757844251773,1757844251773,109,189,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251674,1757844251675,1757844251735,1757844251853,1757844251773,1757844251773,99,178,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,TradeBook,1757844251685,1757844251686,1757844251735,1757844251853,1757844251773,1757844251773,88,167,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,TradeBook,1757844251695,1757844251695,1757844251735,1757844251853,1757844251773,1757844251773,78,158,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251706,1757844251706,1757844251735,1757844251853,1757844251773,1757844251773,67,147,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,TradeBook,1757844251716,1757844251717,1757844251735,1757844251853,1757844251773,1757844251773,57,136,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251727,1757844251727,1757844251735,1757844251853,1757844251773,1757844251773,46,126,0,0,0,57.1,196,2,1,0
2025-09-14 10:04:11.873,OrderBook,1757844251736,1757844251737,1757844251737,1757844251853,1757844251773,1757844251773,37,116,0,0,0,57.1,196,2,1,0
