Timestamp,MessageId,MessageType,SendTimestamp,ReceiveTimestamp,QueueTimestamp,ApplyTimestamp,RenderStartTimestamp,RenderEndTimestamp,EndToEndLatency,ProcessingLatency,RenderLatency,QueueDepth,UIRenderQueueDepth,CPUUsage,MemoryUsage,Gen0Collections,Gen1Collections,Gen2Collections
# SUMMARY 2025-09-14 11:30:11.774: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=0.0%, Memory=200MB, UIQueue=0, GC_Gen0=2, GC_Gen1=2, GC_Gen2=1
# SUMMARY 2025-09-14 11:30:21.769: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=0.0%, Memory=200MB, UIQueue=0, GC_Gen0=2, GC_Gen1=0, GC_Gen2=0
# SUMMARY 2025-09-14 11:30:31.776: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=42.7%, Memory=200MB, UIQueue=0, GC_Gen0=2, GC_Gen1=0, GC_Gen2=0
# SUMMARY 2025-09-14 11:30:41.763: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=100.0%, Memory=200MB, UIQueue=0, GC_Gen0=1, GC_Gen1=0, GC_Gen2=0
# SUMMARY 2025-09-14 11:30:51.765: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=23.8%, Memory=200MB, UIQueue=0, GC_Gen0=2, GC_Gen1=0, GC_Gen2=0
2025-09-14 11:30:59.914,OrderBook,1757849459850,1757849459875,1757849459875,1757849459877,0,0,-1757849459850,2,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849459854,1757849459875,1757849459917,1757849460021,1757849459934,1757849459934,80,146,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849459859,1757849459875,1757849459917,1757849460021,1757849459934,1757849459934,75,146,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849459869,1757849459875,1757849459917,1757849460021,1757849459934,1757849459934,65,146,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849459880,1757849459880,1757849459917,1757849460021,1757849459934,1757849459934,54,141,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849459890,1757849459890,1757849459917,1757849460021,1757849459934,1757849459934,44,131,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849459900,1757849459901,1757849459917,1757849460021,1757849459934,1757849459934,34,120,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849459911,1757849459911,1757849459917,1757849460021,1757849459934,1757849459934,23,110,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849459921,1757849459922,1757849459922,1757849460021,1757849459934,1757849459934,13,99,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849459932,1757849459932,1757849459932,1757849460021,1757849459934,1757849459934,2,89,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,TradeBook,1757849459942,1757849459944,1757849459944,1757849460021,1757849459934,1757849459934,-8,77,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849459944,1757849459944,1757849459944,1757849460025,1757849459934,1757849459934,-10,81,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,TradeBook,1757849459952,1757849459953,1757849459953,1757849460025,1757849459934,1757849459934,-18,72,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849459962,1757849459963,1757849459963,1757849460025,1757849459934,1757849459934,-28,62,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849459973,1757849459973,1757849459973,1757849460025,1757849459934,1757849459934,-39,52,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849459983,1757849459984,1757849459984,1757849460025,1757849459934,1757849459934,-49,41,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849459994,1757849459994,1757849459994,1757849460025,1757849459934,1757849459934,-60,31,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849460004,1757849460005,1757849460005,1757849460025,1757849459934,1757849459934,-70,20,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.028,OrderBook,1757849460021,1757849460021,1757849460021,1757849460025,1757849459934,1757849459934,-87,4,0,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.134,TradeBook,1757849460031,1757849460031,1757849460031,1757849460134,1757849460034,1757849460036,5,103,2,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.134,OrderBook,1757849460042,1757849460042,1757849460042,1757849460134,1757849460034,1757849460036,-6,92,2,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.134,OrderBook,1757849460052,1757849460052,1757849460052,1757849460134,1757849460034,1757849460036,-16,82,2,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.134,OrderBook,1757849460062,1757849460062,1757849460062,1757849460134,1757849460034,1757849460036,-26,72,2,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.134,OrderBook,1757849460072,1757849460072,1757849460072,1757849460134,1757849460034,1757849460036,-36,62,2,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.134,OrderBook,1757849460082,1757849460083,1757849460083,1757849460134,1757849460034,1757849460036,-46,51,2,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.134,OrderBook,1757849460093,1757849460093,1757849460093,1757849460134,1757849460034,1757849460036,-57,41,2,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.134,OrderBook,1757849460103,1757849460104,1757849460104,1757849460134,1757849460034,1757849460036,-67,30,2,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.134,OrderBook,1757849460114,1757849460114,1757849460114,1757849460134,1757849460034,1757849460036,-78,20,2,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.134,OrderBook,1757849460123,1757849460124,1757849460124,1757849460134,1757849460034,1757849460036,-87,10,2,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.134,TradeBook,1757849460133,1757849460134,1757849460134,1757849460134,1757849460034,1757849460036,-97,0,2,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.236,TradeBook,1757849460143,1757849460144,1757849460144,1757849460236,1757849460136,1757849460137,-6,92,1,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.236,OrderBook,1757849460154,1757849460154,1757849460154,1757849460236,1757849460136,1757849460137,-17,82,1,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.236,OrderBook,1757849460164,1757849460164,1757849460164,1757849460236,1757849460136,1757849460137,-27,72,1,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.236,TradeBook,1757849460173,1757849460176,1757849460176,1757849460236,1757849460136,1757849460137,-36,60,1,0,0,34.6,200,3,0,0
2025-09-14 11:31:00.236,TradeBook,1757849460183,1757849460184,1757849460184,1757849460236,1757849460136,1757849460137,-46,52,1,0,0,34.6,200,3,0,0
