Timestamp,MessageId,MessageType,SendTimestamp,ReceiveTimestamp,QueueTimestamp,ApplyTimestamp,RenderStartTimestamp,RenderEndTimestamp,EndToEndLatency,ProcessingLatency,RenderLatency,QueueDepth,UIRenderQueueDepth,CPUUsage,MemoryUsage,Gen0Collections,Gen1Collections,Gen2Collections
# SUMMARY 2025-09-14 14:42:54.473: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=100.0%, Memory=122MB, UIQueue=0, GC_Gen0=2, GC_Gen1=1, GC_Gen2=0
# SUMMARY 2025-09-14 14:43:04.470: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=3.5%, Memory=122MB, UIQueue=0, GC_Gen0=1, GC_Gen1=0, GC_Gen2=0
# SUMMARY 2025-09-14 14:43:14.474: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=18.2%, Memory=122MB, UIQueue=0, GC_Gen0=1, GC_Gen1=0, GC_Gen2=0
# SUMMARY 2025-09-14 14:43:24.474: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=30.5%, Memory=122MB, UIQueue=0, GC_Gen0=2, GC_Gen1=0, GC_Gen2=0
# SUMMARY 2025-09-14 14:43:34.472: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=0.0%, Memory=122MB, UIQueue=0, GC_Gen0=1, GC_Gen1=0, GC_Gen2=0
2025-09-14 14:43:42.809,OrderBook,1757861022743,1757861022776,1757861022777,1757861022779,0,0,-1757861022743,3,0,0,0,0.0,122,2,0,0
2025-09-14 14:43:42.959,OrderBook,1757861022746,1757861022777,1757861022813,1757861022950,1757861022832,1757861022832,86,173,0,0,0,0.0,122,2,0,0
2025-09-14 14:43:42.959,OrderBook,1757861022747,1757861022777,1757861022813,1757861022950,1757861022832,1757861022832,85,173,0,0,0,0.0,122,2,0,0
2025-09-14 14:43:42.959,OrderBook,1757861022747,1757861022777,1757861022813,1757861022950,1757861022832,1757861022832,85,173,0,0,0,0.0,122,2,0,0
2025-09-14 14:43:42.959,OrderBook,1757861022747,1757861022777,1757861022813,1757861022950,1757861022832,1757861022832,85,173,0,0,0,0.0,122,2,0,0
2025-09-14 14:43:42.959,OrderBook,1757861022747,1757861022777,1757861022813,1757861022950,1757861022832,1757861022832,85,173,0,0,0,0.0,122,2,0,0
2025-09-14 14:43:42.959,OrderBook,1757861022747,1757861022777,1757861022813,1757861022950,1757861022832,1757861022832,85,173,0,0,0,0.0,122,2,0,0
2025-09-14 14:43:42.959,OrderBook,1757861022747,1757861022777,1757861022813,1757861022950,1757861022832,1757861022832,85,173,0,0,0,0.0,122,2,0,0
2025-09-14 14:43:42.959,OrderBook,1757861022747,1757861022777,1757861022813,1757861022950,1757861022832,1757861022832,85,173,0,0,0,0.0,122,2,0,0
2025-09-14 14:43:42.959,OrderBook,1757861022747,1757861022777,1757861022813,1757861022950,1757861022832,1757861022832,85,173,0,0,0,0.0,122,2,0,0
2025-09-14 14:43:42.959,OrderBook,1757861022849,1757861022855,1757861022856,1757861022950,1757861022832,1757861022832,-17,95,0,0,0,0.0,122,2,0,0
2025-09-14 14:43:42.959,OrderBook,1757861022849,1757861022855,1757861022856,1757861022950,1757861022832,1757861022832,-17,95,0,0,0,0.0,122,2,0,0
2025-09-14 14:43:42.959,OrderBook,1757861022849,1757861022855,1757861022856,1757861022950,1757861022832,1757861022832,-17,95,0,0,0,0.0,122,2,0,0
2025-09-14 14:43:42.959,OrderBook,1757861022849,1757861022855,1757861022856,1757861022950,1757861022832,1757861022832,-17,95,0,0,0,0.0,122,2,0,0
2025-09-14 14:43:42.959,OrderBook,1757861022849,1757861022855,1757861022856,1757861022950,1757861022832,1757861022832,-17,95,0,0,0,0.0,122,2,0,0
