Timestamp,MessageId,MessageType,SendTimestamp,ReceiveTimestamp,QueueTimestamp,ApplyTimestamp,RenderStartTimestamp,RenderEndTimestamp,EndToEndLatency,ProcessingLatency,RenderLatency,QueueDepth,UIRenderQueueDepth,CPUUsage,MemoryUsage,Gen0Collections,Gen1Collections,Gen2Collections
# SUMMARY 2025-09-14 10:38:08.476: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=0.0%, Memory=126MB, UIQueue=0, GC_Gen0=2, GC_Gen1=1, GC_Gen2=0
2025-09-14 10:38:11.599,OrderBook,1757846291509,1757846291552,1757846291553,1757846291556,0,0,-1757846291509,4,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.722,TradeBook,1757846291516,1757846291553,1757846291603,1757846291711,1757846291621,1757846291621,105,158,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,OrderBook,1757846291519,1757846291553,1757846291603,1757846291716,1757846291621,1757846291621,102,163,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,OrderBook,1757846291520,1757846291553,1757846291603,1757846291716,1757846291621,1757846291621,101,163,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,OrderBook,1757846291527,1757846291553,1757846291603,1757846291716,1757846291621,1757846291621,94,163,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,OrderBook,1757846291537,1757846291553,1757846291603,1757846291716,1757846291621,1757846291621,84,163,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,OrderBook,1757846291548,1757846291553,1757846291603,1757846291716,1757846291621,1757846291621,73,163,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,OrderBook,1757846291558,1757846291558,1757846291603,1757846291716,1757846291621,1757846291621,63,158,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,OrderBook,1757846291568,1757846291568,1757846291603,1757846291716,1757846291621,1757846291621,53,148,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,TradeBook,1757846291578,1757846291578,1757846291603,1757846291716,1757846291621,1757846291621,43,138,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,OrderBook,1757846291588,1757846291589,1757846291603,1757846291716,1757846291621,1757846291621,33,127,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,OrderBook,1757846291598,1757846291599,1757846291603,1757846291716,1757846291621,1757846291621,23,117,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,TradeBook,1757846291609,1757846291609,1757846291609,1757846291716,1757846291621,1757846291621,12,107,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,TradeBook,1757846291619,1757846291619,1757846291619,1757846291716,1757846291621,1757846291621,2,97,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,TradeBook,1757846291630,1757846291630,1757846291630,1757846291716,1757846291621,1757846291621,-9,86,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,OrderBook,1757846291639,1757846291640,1757846291640,1757846291716,1757846291621,1757846291621,-18,76,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,TradeBook,1757846291649,1757846291650,1757846291650,1757846291716,1757846291621,1757846291621,-28,66,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,TradeBook,1757846291660,1757846291663,1757846291663,1757846291716,1757846291621,1757846291621,-39,53,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,OrderBook,1757846291680,1757846291682,1757846291682,1757846291717,1757846291621,1757846291621,-59,35,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.725,TradeBook,1757846291690,1757846291691,1757846291691,1757846291717,1757846291621,1757846291621,-69,26,0,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.840,OrderBook,1757846291721,1757846291722,1757846291726,1757846291840,1757846291729,1757846291732,11,118,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.840,TradeBook,1757846291731,1757846291731,1757846291731,1757846291840,1757846291729,1757846291732,1,109,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.840,TradeBook,1757846291752,1757846291752,1757846291752,1757846291840,1757846291729,1757846291732,-20,88,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.840,OrderBook,1757846291762,1757846291762,1757846291762,1757846291840,1757846291729,1757846291732,-30,78,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.840,OrderBook,1757846291772,1757846291772,1757846291772,1757846291840,1757846291729,1757846291732,-40,68,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.840,OrderBook,1757846291782,1757846291783,1757846291783,1757846291840,1757846291729,1757846291732,-50,57,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.840,TradeBook,1757846291792,1757846291793,1757846291793,1757846291840,1757846291729,1757846291732,-60,47,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.840,TradeBook,1757846291802,1757846291803,1757846291803,1757846291840,1757846291729,1757846291732,-70,37,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.840,OrderBook,1757846291812,1757846291812,1757846291812,1757846291840,1757846291729,1757846291732,-80,28,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.840,TradeBook,1757846291822,1757846291822,1757846291822,1757846291840,1757846291729,1757846291732,-90,18,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.840,OrderBook,1757846291832,1757846291840,1757846291840,1757846291840,1757846291729,1757846291732,-100,0,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.942,OrderBook,1757846291841,1757846291842,1757846291842,1757846291942,1757846291844,1757846291847,6,100,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.942,TradeBook,1757846291852,1757846291853,1757846291853,1757846291942,1757846291844,1757846291847,-5,89,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.942,OrderBook,1757846291862,1757846291862,1757846291862,1757846291942,1757846291844,1757846291847,-15,80,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.942,TradeBook,1757846291872,1757846291873,1757846291873,1757846291942,1757846291844,1757846291847,-25,69,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.942,TradeBook,1757846291891,1757846291891,1757846291891,1757846291942,1757846291844,1757846291847,-44,51,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.942,TradeBook,1757846291901,1757846291902,1757846291902,1757846291942,1757846291844,1757846291847,-54,40,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.942,TradeBook,1757846291911,1757846291912,1757846291912,1757846291942,1757846291844,1757846291847,-64,30,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.942,OrderBook,1757846291921,1757846291921,1757846291921,1757846291942,1757846291844,1757846291847,-74,21,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:11.942,OrderBook,1757846291931,1757846291932,1757846291932,1757846291942,1757846291844,1757846291847,-84,10,3,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.044,OrderBook,1757846291952,1757846291952,1757846291952,1757846292043,1757846292015,1757846292021,69,91,6,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.044,TradeBook,1757846291962,1757846291963,1757846291963,1757846292044,1757846292015,1757846292021,59,81,6,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.044,OrderBook,1757846291972,1757846291972,1757846291972,1757846292044,1757846292015,1757846292021,49,72,6,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.044,OrderBook,1757846291982,1757846291983,1757846291983,1757846292044,1757846292015,1757846292021,39,61,6,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.044,OrderBook,1757846291992,1757846291992,1757846291992,1757846292044,1757846292015,1757846292021,29,52,6,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.044,TradeBook,1757846292003,1757846292003,1757846292003,1757846292044,1757846292015,1757846292021,18,41,6,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.044,OrderBook,1757846292013,1757846292013,1757846292013,1757846292044,1757846292015,1757846292021,8,31,6,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.044,OrderBook,1757846292023,1757846292024,1757846292024,1757846292044,1757846292015,1757846292021,-2,20,6,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.044,OrderBook,1757846292033,1757846292034,1757846292034,1757846292044,1757846292015,1757846292021,-12,10,6,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.044,OrderBook,1757846292043,1757846292043,1757846292043,1757846292044,1757846292015,1757846292021,-22,1,6,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.144,TradeBook,1757846292064,1757846292064,1757846292064,1757846292144,1757846292106,1757846292108,44,80,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.144,TradeBook,1757846292074,1757846292074,1757846292074,1757846292144,1757846292106,1757846292108,34,70,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.144,TradeBook,1757846292085,1757846292085,1757846292085,1757846292144,1757846292106,1757846292108,23,59,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.144,OrderBook,1757846292095,1757846292095,1757846292095,1757846292144,1757846292106,1757846292108,13,49,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.144,OrderBook,1757846292115,1757846292115,1757846292115,1757846292144,1757846292106,1757846292108,-7,29,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.144,TradeBook,1757846292125,1757846292125,1757846292125,1757846292144,1757846292106,1757846292108,-17,19,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.144,TradeBook,1757846292136,1757846292137,1757846292137,1757846292144,1757846292106,1757846292108,-28,7,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.144,OrderBook,1757846292143,1757846292144,1757846292144,1757846292144,1757846292106,1757846292108,-35,0,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.245,OrderBook,1757846292144,1757846292144,1757846292145,1757846292245,1757846292204,1757846292206,62,101,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.245,OrderBook,1757846292151,1757846292153,1757846292153,1757846292245,1757846292204,1757846292206,55,92,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.245,TradeBook,1757846292166,1757846292167,1757846292167,1757846292245,1757846292204,1757846292206,40,78,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.245,TradeBook,1757846292182,1757846292183,1757846292183,1757846292245,1757846292204,1757846292206,24,62,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.245,TradeBook,1757846292189,1757846292190,1757846292190,1757846292245,1757846292204,1757846292206,17,55,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.245,OrderBook,1757846292225,1757846292225,1757846292225,1757846292245,1757846292204,1757846292206,-19,20,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.245,OrderBook,1757846292235,1757846292235,1757846292235,1757846292245,1757846292204,1757846292206,-29,10,2,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.348,OrderBook,1757846292255,1757846292255,1757846292255,1757846292348,1757846292295,1757846292300,45,93,5,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.348,TradeBook,1757846292265,1757846292265,1757846292265,1757846292348,1757846292295,1757846292300,35,83,5,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.348,TradeBook,1757846292275,1757846292276,1757846292276,1757846292348,1757846292295,1757846292300,25,72,5,0,0,67.3,126,1,0,0
2025-09-14 10:38:12.348,OrderBook,1757846292286,1757846292287,1757846292287,1757846292348,1757846292295,1757846292300,14,61,5,0,0,67.3,126,1,0,0
