Timestamp,MessageId,MessageType,SendTimestamp,ReceiveTimestamp,QueueTimestamp,ApplyTimestamp,RenderStartTimestamp,RenderEndTimestamp,EndToEndLatency,ProcessingLatency,RenderLatency,QueueDepth,UIRenderQueueDepth,CPUUsage,MemoryUsage,Gen0Collections,Gen1Collections,Gen2Collections
# SUMMARY 2025-09-14 10:05:32.735: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=73.5%, Memory=200MB, UIQueue=0, GC_Gen0=1, GC_Gen1=1, GC_Gen2=0
# SUMMARY 2025-09-14 10:05:42.722: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=16.8%, Memory=200MB, UIQueue=0, GC_Gen0=1, GC_Gen1=0, GC_Gen2=0
2025-09-14 10:05:43.419,TradeBook,1757844343352,1757844343380,1757844343381,1757844343384,0,0,-1757844343352,4,0,0,0,51.0,200,2,1,1
2025-09-14 10:05:43.541,OrderBook,1757844343357,1757844343381,1757844343422,1757844343533,1757844343424,1757844343436,79,152,12,0,0,51.0,200,2,1,1
2025-09-14 10:05:43.541,TradeBook,1757844343359,1757844343381,1757844343422,1757844343537,1757844343424,1757844343436,77,156,12,0,0,51.0,200,2,1,1
2025-09-14 10:05:43.541,OrderBook,1757844343362,1757844343381,1757844343422,1757844343537,1757844343424,1757844343436,74,156,12,0,0,51.0,200,2,1,1
2025-09-14 10:05:43.541,TradeBook,1757844343372,1757844343381,1757844343422,1757844343537,1757844343424,1757844343436,64,156,12,0,0,51.0,200,2,1,1
2025-09-14 10:05:43.541,OrderBook,1757844343382,1757844343382,1757844343422,1757844343537,1757844343424,1757844343436,54,155,12,0,0,51.0,200,2,1,1
2025-09-14 10:05:43.541,OrderBook,1757844343393,1757844343393,1757844343422,1757844343537,1757844343424,1757844343436,43,144,12,0,0,51.0,200,2,1,1
2025-09-14 10:05:43.541,OrderBook,1757844343403,1757844343403,1757844343422,1757844343537,1757844343424,1757844343436,33,134,12,0,0,51.0,200,2,1,1
2025-09-14 10:05:43.541,OrderBook,1757844343413,1757844343414,1757844343422,1757844343537,1757844343424,1757844343436,23,123,12,0,0,51.0,200,2,1,1
2025-09-14 10:05:43.541,OrderBook,1757844343423,1757844343424,1757844343424,1757844343537,1757844343424,1757844343436,13,113,12,0,0,51.0,200,2,1,1
2025-09-14 10:05:43.541,TradeBook,1757844343433,1757844343433,1757844343433,1757844343537,1757844343424,1757844343436,3,104,12,0,0,51.0,200,2,1,1
